dft_action,event_pair_key,system_id,formula,natoms,nsubs,nvacs,split,event_type,event_family,story_role,site_a,site_b,foundation_endpoint_label,finetuned_endpoint_label,transition_label,foundation_neb_status,finetuned_neb_status,foundation_ready_for_neb,finetuned_ready_for_neb,both_models_ready_for_neb,both_models_status_usable,foundation_forward_barrier_eV,finetuned_forward_barrier_eV,foundation_reverse_barrier_eV,finetuned_reverse_barrier_eV,strict_abs_forward_barrier_delta_eV,strict_abs_reverse_barrier_delta_eV,foundation_path_shape,finetuned_path_shape,foundation_notes,finetuned_notes,selection_score,score_story_weight,score_cost_penalty,selection_reason,finetuned_source_init_data,finetuned_source_final_relaxed_data,score_transition_severity,score_readiness_bonus,score_barrier_disagreement_term,score_kinetics_term,rank_within_action,rank_within_action_event_type,recommended_priority_tier
full_neb,P_P130N7_e236b37e-ec6c-4beb-a178-c706965a3988__66__30,P_P130N7_e236b37e-ec6c-4beb-a178-c706965a3988,P130N7,144,7,7,test,AC_hop,far_AC,far-from-N armchair baseline,66,30,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.27685558,0.47451297,0.14645515,0.36113205,0.19765739,0.21467689999999998,interior_saddle,interior_saddle,,,11.280169,1.0,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.197657,3.059455,79,62,extended
full_neb,P_P134N8_1940fe06-4315-4639-b6ea-12f7b20b6692__24__60,P_P134N8_1940fe06-4315-4639-b6ea-12f7b20b6692,P134N8,144,8,2,test,AC_hop,far_AC,far-from-N armchair baseline,24,60,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.24521006,0.30991296,0.2419694,0.29226999,0.06470290000000001,0.05030058999999998,interior_saddle,interior_saddle,,,10.99246,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.064703,3.387418,80,63,extended
full_neb,P_P130N6_ee74078f-bc7a-4330-a46a-c9964d4dabd2__29__137,P_P130N6_ee74078f-bc7a-4330-a46a-c9964d4dabd2,P130N6,144,6,8,test,nearN_hop,near_dopant,near-dopant environment sensitivity,29,137,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.35920946,0.49979244,0.44477715,0.25687531,0.14058298000000002,0.18790184,interior_saddle,interior_saddle,,,10.992136,1.35,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.140583,2.443736,81,3,extended
full_neb,P_P130N6_ee74078f-bc7a-4330-a46a-c9964d4dabd2__104__139,P_P130N6_ee74078f-bc7a-4330-a46a-c9964d4dabd2,P130N6,144,6,8,test,AC_hop,far_AC,far-from-N armchair baseline,104,139,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.23923606,0.28730773,0.19381502,0.40135973,0.04807166999999998,0.20754471000000002,interior_saddle,interior_saddle,,,10.87934,1.0,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.048072,3.457384,82,64,extended
full_neb,P_P137N4_06c3f239-33bb-44df-8e03-5bd0614c77df__9__117,P_P137N4_06c3f239-33bb-44df-8e03-5bd0614c77df,P137N4,144,4,3,test,AC_hop,far_AC,far-from-N armchair baseline,9,117,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.31947465,0.50739585,0.18164033,0.30740497,0.18792119999999995,0.12576464,interior_saddle,interior_saddle,,,10.706461,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.187921,2.706546,83,65,extended
full_neb,P_P134N3_bdc16de1-0e53-494f-a5e7-3c84bce2ac04__21__129,P_P134N3_bdc16de1-0e53-494f-a5e7-3c84bce2ac04,P134N3,144,3,7,test,AC_hop,far_AC,far-from-N armchair baseline,21,129,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.33275447,0.54355412,1.143924,1.383845,0.21079965,0.23992100000000005,interior_saddle,interior_saddle,,,10.611679,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.2108,2.612641,84,66,extended
full_neb,P_P137N1_8d9efecc-9986-4799-a3a6-17f1cb926346__29__65,P_P137N1_8d9efecc-9986-4799-a3a6-17f1cb926346,P137N1,144,1,6,test,AC_hop,far_AC,far-from-N armchair baseline,29,65,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.32669269,0.50346142,0.39302054,0.28371598,0.17676873000000004,0.10930456,interior_saddle,interior_saddle,,,10.513518,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.176769,2.654684,85,67,extended
full_neb,P_P130N8_4da67312-af60-4b2d-adf5-10c7bd23799c__45__9,P_P130N8_4da67312-af60-4b2d-adf5-10c7bd23799c,P130N8,144,8,6,test,AC_hop,far_AC,far-from-N armchair baseline,45,9,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.26288546,0.32456769,0.30178525,0.32822595,0.061682230000000005,0.026440699999999984,interior_saddle,interior_saddle,,,10.465573,1.0,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.061682,3.196058,86,68,extended
full_neb,P_P126N9_f83295f4-ef27-40c7-a9f8-1ba8f32138c5__48__12,P_P126N9_f83295f4-ef27-40c7-a9f8-1ba8f32138c5,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,48,12,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.52729026,0.32385912,0.47486616,0.22518247,0.20343114,0.24968368999999999,interior_saddle,interior_saddle,,,10.437058,1.0,0.54,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.203431,2.674804,87,69,extended
full_neb,P_P134N3_bdc16de1-0e53-494f-a5e7-3c84bce2ac04__135__27,P_P134N3_bdc16de1-0e53-494f-a5e7-3c84bce2ac04,P134N3,144,3,7,test,AC_hop,far_AC,far-from-N armchair baseline,135,27,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.34452049,0.55198988,1.177392,1.3615753,0.20746939000000003,0.18418329999999994,interior_saddle,interior_saddle,,,10.4292,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.207469,2.534723,88,70,extended
full_neb,P_P130N5_73b92a80-edba-4628-aa33-53087cf4717d__115__80,P_P130N5_73b92a80-edba-4628-aa33-53087cf4717d,P130N5,144,5,9,test,trap_escape,escape,trap/detrap bottleneck,115,80,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.83620086,0.66118092,0.22068311,0.31476729,0.1750199400000001,0.09408417999999999,interior_saddle,interior_saddle,,,9.792383,1.5,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.17502,1.406112,89,8,extended
full_neb,P_P126N9_ecb3b163-ce50-404d-9fcf-cb7eeacaa170__128__20,P_P126N9_ecb3b163-ce50-404d-9fcf-cb7eeacaa170,P126N9,144,9,9,test,trap_escape,escape,trap/detrap bottleneck,128,20,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.54880234,0.49505772,0.42960459,0.0037626227,0.053744620000000076,0.4258419673,interior_saddle,interior_saddle,,,9.559293,1.5,0.54,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.053745,1.834668,90,9,extended
full_neb,P_P130N5_2d2edeb9-0215-4da6-873c-d39a5a44fe39__132__24,P_P130N5_2d2edeb9-0215-4da6-873c-d39a5a44fe39,P130N5,144,5,9,test,nearN_hop,near_dopant,near-dopant environment sensitivity,132,24,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.41264954,0.42966704,0.55639288,0.38278983,0.01701750000000002,0.17360304999999998,interior_saddle,interior_saddle,,,9.439067,1.35,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.017018,2.161463,91,4,extended
full_neb,P_P137N2_4120326e-e6e5-44e8-8fde-ce97713d0792__3__111,P_P137N2_4120326e-e6e5-44e8-8fde-ce97713d0792,P137N2,144,2,5,test,AC_hop,far_AC,far-from-N armchair baseline,3,111,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.30752552,0.31383566,0.18818946,0.0032168994,0.00631014000000002,0.1849725606,interior_saddle,interior_saddle,,,9.434487,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.00631,2.797003,92,71,extended
full_neb,P_P130N5_215544be-bf9c-449d-8483-f0a975ef4feb__30__66,P_P130N5_215544be-bf9c-449d-8483-f0a975ef4feb,P130N5,144,5,9,test,AC_hop,far_AC,far-from-N armchair baseline,30,66,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.52311736,0.38220467,0.36085624,0.44679936,0.14091268999999995,0.08594311999999998,interior_saddle,interior_saddle,,,9.334739,1.0,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.140913,2.313719,93,72,extended
full_neb,P_P130N5_8b8b7b1a-f34c-489d-88eb-451613270b3d__48__12,P_P130N5_8b8b7b1a-f34c-489d-88eb-451613270b3d,P130N5,144,5,9,test,AC_hop,far_AC,far-from-N armchair baseline,48,12,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.34385402,0.39261884,0.25876288,0.95501427,0.04876482000000004,0.69625139,interior_saddle,interior_saddle,,,9.048142,1.0,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.048765,2.539012,94,73,extended
full_neb,P_P130N8_4da67312-af60-4b2d-adf5-10c7bd23799c__33__69,P_P130N8_4da67312-af60-4b2d-adf5-10c7bd23799c,P130N8,144,8,6,test,AC_hop,far_AC,far-from-N armchair baseline,33,69,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.4193507,0.35974508,0.3829249,0.57042045,0.059605620000000026,0.18749554999999996,interior_saddle,interior_saddle,,,8.937929,1.0,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.059606,2.440542,95,74,extended
full_neb,P_P134N2_7d818b15-98d7-46a0-8001-037c616cfa2c__34__70,P_P134N2_7d818b15-98d7-46a0-8001-037c616cfa2c,P134N2,144,2,8,test,AC_hop,far_AC,far-from-N armchair baseline,34,70,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.50258655,0.41604997,0.54348637,0.26694903,0.08653657999999997,0.27653734,interior_saddle,interior_saddle,,,8.683678,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.086537,2.145693,96,75,extended
full_neb,P_P126N9_4857f4db-c231-4413-ae85-3ebc41741bcc__102__143,P_P126N9_4857f4db-c231-4413-ae85-3ebc41741bcc,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,102,143,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.88770304,0.62152678,0.037779536,0.00306885,0.26617626000000005,0.034710686000000004,interior_saddle,interior_saddle,,,8.567698,1.0,0.54,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.266176,1.489144,97,76,extended
full_neb,P_P134N3_bdc16de1-0e53-494f-a5e7-3c84bce2ac04__135__100,P_P134N3_bdc16de1-0e53-494f-a5e7-3c84bce2ac04,P134N3,144,3,7,test,AC_hop,far_AC,far-from-N armchair baseline,135,100,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.389705,0.38303677,0.11411095,0.72723761,0.006668229999999997,0.6131266599999999,interior_saddle,interior_saddle,,,8.371891,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.006668,2.309273,98,77,extended
full_neb,P_P126N9_ecb3b163-ce50-404d-9fcf-cb7eeacaa170__61__25,P_P126N9_ecb3b163-ce50-404d-9fcf-cb7eeacaa170,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,61,25,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,1.2045852,0.88399753,0.29687609,0.080933243,0.3205876699999999,0.215942847,interior_saddle,interior_saddle,,,8.166035,1.0,0.54,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.320588,1.070667,99,78,extended
full_neb,P_P130N9_743bf692-dea8-42fa-913e-e86dff2ca8a2__14__50,P_P130N9_743bf692-dea8-42fa-913e-e86dff2ca8a2,P130N9,144,9,5,test,nearN_hop,near_dopant,near-dopant environment sensitivity,14,50,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,1.04172,1.1695289,0.0076344626,0.15834147,0.1278089,0.1507070074,interior_saddle,interior_saddle,,,7.834443,1.35,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.127809,0.915986,100,5,extended
full_neb,P_P130N5_8b8b7b1a-f34c-489d-88eb-451613270b3d__102__143,P_P130N5_8b8b7b1a-f34c-489d-88eb-451613270b3d,P130N5,144,5,9,test,AC_hop,far_AC,far-from-N armchair baseline,102,143,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,1.1802818,0.94200715,0.014800918,0.445705,0.23827464999999992,0.430904082,interior_saddle,interior_saddle,,,7.502312,1.0,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.238275,1.008057,101,79,extended
full_neb,P_P126N9_72625443-b1e7-46d4-ae25-d5d00e84ff62__49__13,P_P126N9_72625443-b1e7-46d4-ae25-d5d00e84ff62,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,49,13,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,1.3160753,1.0471067,0.13435241,0.01350558,0.2689686,0.12084683,interior_saddle,interior_saddle,,,7.434726,1.0,0.54,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.268969,0.911488,102,80,extended
full_neb,P_P134N4_767a10da-c92d-4725-90de-c0a8f0de82ce__72__113,P_P134N4_767a10da-c92d-4725-90de-c0a8f0de82ce,P134N4,144,4,6,test,AC_hop,far_AC,far-from-N armchair baseline,72,113,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,1.250076,1.0442448,0.16645174,0.074774071,0.2058312,0.09167766899999999,interior_saddle,interior_saddle,,,7.174394,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.205831,0.913872,103,81,extended
full_neb,P_P126N9_72625443-b1e7-46d4-ae25-d5d00e84ff62__21__57,P_P126N9_72625443-b1e7-46d4-ae25-d5d00e84ff62,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,21,57,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.58830895,0.63319236,0.41138112,0.23880376,0.04488340999999996,0.17257735999999999,interior_saddle,interior_saddle,,,6.952346,1.0,0.54,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.044883,1.566639,104,82,extended
full_neb,P_P126N9_f83295f4-ef27-40c7-a9f8-1ba8f32138c5__96__137,P_P126N9_f83295f4-ef27-40c7-a9f8-1ba8f32138c5,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,96,137,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,1.0676375,0.93641678,0.44319329,0.28946218,0.13122072000000007,0.15373111,interior_saddle,interior_saddle,,,6.537306,1.0,0.54,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.131221,1.01377,105,83,extended
full_neb,P_P134N4_767a10da-c92d-4725-90de-c0a8f0de82ce__42__6,P_P134N4_767a10da-c92d-4725-90de-c0a8f0de82ce,P134N4,144,4,6,test,AC_hop,far_AC,far-from-N armchair baseline,42,6,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,1.2822214,1.1387283,0.15486651,0.050075435,0.14349310000000015,0.10479107500000001,interior_saddle,interior_saddle,,,6.530415,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.143493,0.841235,106,84,extended
full_neb,P_P130N5_215544be-bf9c-449d-8483-f0a975ef4feb__69__33,P_P130N5_215544be-bf9c-449d-8483-f0a975ef4feb,P130N5,144,5,9,test,AC_hop,far_AC,far-from-N armchair baseline,69,33,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,1.1209927,1.1104411,0.0075396886,0.01067667,0.010551599999999883,0.003136981399999999,interior_saddle,interior_saddle,,,5.387895,1.0,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.010552,0.861741,107,85,extended
full_neb,P_P126N9_f83295f4-ef27-40c7-a9f8-1ba8f32138c5__66__30,P_P126N9_f83295f4-ef27-40c7-a9f8-1ba8f32138c5,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,66,30,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,1.1456158,1.1380017,0.13866011,0.012272824,0.007614100000000068,0.12638728600000002,interior_saddle,interior_saddle,,,5.204412,1.0,0.54,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.007614,0.84175,108,86,extended
