event_pair_key,system_id,split,event_type,event_family,family_aczz,is_near_dopant,is_far_from_dopant,is_escaping,is_non_escaping,vac_site_144,neighbor_site_144,site_a,site_b,foundation_endpoint_label,finetuned_endpoint_label,transition_label,endpoint_is_disagree,foundation_ready_for_neb,finetuned_ready_for_neb,both_models_ready_for_neb,foundation_neb_present,finetuned_neb_present,foundation_neb_status,finetuned_neb_status,foundation_usable_complete,finetuned_usable_complete,both_models_usable_complete,foundation_status_is_usable,finetuned_status_is_usable,both_models_status_usable,both_models_log_neb_parseable,foundation_forward_barrier_eV,finetuned_forward_barrier_eV,foundation_reverse_barrier_eV,finetuned_reverse_barrier_eV,forward_barrier_delta_ft_minus_foundation_eV,reverse_barrier_delta_ft_minus_foundation_eV,abs_forward_barrier_delta_eV,abs_reverse_barrier_delta_eV,strict_forward_barrier_delta_ft_minus_foundation_eV,strict_reverse_barrier_delta_ft_minus_foundation_eV,strict_abs_forward_barrier_delta_eV,strict_abs_reverse_barrier_delta_eV,foundation_path_shape,finetuned_path_shape,foundation_final_step,finetuned_final_step,foundation_final_max_replica_force_eVA,finetuned_final_max_replica_force_eVA,foundation_notes,finetuned_notes
P_P137N4_605910e6-9b1a-48a5-9eea-ecc820799a67__86__50,P_P137N4_605910e6-9b1a-48a5-9eea-ecc820799a67,test,ZZ_hop,far_ZZ,ZZ,False,True,False,True,86,50,86,50,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,failed,usable,True,True,True,False,True,False,True,21.264079,0.76303707,21.520186,0.68313738,-20.50104193,-20.837048619999997,20.50104193,20.837048619999997,,,,,interior_saddle,interior_saddle,1880,235,336.81885,0.016881725,final_force_above_ftol; barrier_extremely_large; segfault,
P_P137N4_605910e6-9b1a-48a5-9eea-ecc820799a67__86__56,P_P137N4_605910e6-9b1a-48a5-9eea-ecc820799a67,test,AC_hop,far_AC,AC,False,True,False,True,86,56,86,56,different_basin,other_basin,different_basin -> other_basin,True,True,False,False,False,False,missing,missing,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,
P_P137N4_605910e6-9b1a-48a5-9eea-ecc820799a67__86__121,P_P137N4_605910e6-9b1a-48a5-9eea-ecc820799a67,test,AC_hop,far_AC,AC,False,True,False,True,86,121,86,121,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,usable,usable,True,True,True,True,True,True,True,0.085264076,0.66765453,0.3207949,0.010443712,0.582390454,-0.310351188,0.582390454,0.310351188,0.582390454,-0.310351188,0.582390454,0.310351188,interior_saddle,interior_saddle,119,1962,0.019963571,0.019133468,,
P_P137N4_605910e6-9b1a-48a5-9eea-ecc820799a67__90__54,P_P137N4_605910e6-9b1a-48a5-9eea-ecc820799a67,test,ZZ_hop,far_ZZ,ZZ,False,True,False,True,90,54,90,54,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,failed,usable,True,True,True,False,True,False,True,2255.4568,8.395394e-05,2255.431,0.023208025,-2255.45671604606,-2255.4077919750002,2255.45671604606,2255.4077919750002,,,,,interior_saddle,interior_saddle,1250,593,16000.411,0.018877289,final_force_above_ftol; barrier_extremely_large; segfault,
P_P137N4_605910e6-9b1a-48a5-9eea-ecc820799a67__90__60,P_P137N4_605910e6-9b1a-48a5-9eea-ecc820799a67,test,AC_hop,far_AC,AC,False,True,False,True,90,60,90,60,same_basin,other_basin,same_basin -> other_basin,True,False,False,False,False,False,missing,missing,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,
P_P137N4_605910e6-9b1a-48a5-9eea-ecc820799a67__90__131,P_P137N4_605910e6-9b1a-48a5-9eea-ecc820799a67,test,AC_hop,far_AC,AC,False,True,False,True,90,131,90,131,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,suspicious,usable,True,True,True,False,True,False,True,0.023358567,0.0091876817,0.030781566,0.010797342,-0.0141708853,-0.019984224000000002,0.0141708853,0.019984224000000002,,,,,interior_saddle,interior_saddle,3704,1506,0.25917867,0.019984179,final_force_above_ftol,
P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a__84__48,P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a,test,ZZ_hop,far_ZZ,ZZ,False,True,False,True,84,48,84,48,other_basin,different_basin,other_basin -> different_basin,True,False,True,False,False,False,missing,missing,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,
P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a__84__54,P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a,test,AC_hop,far_AC,AC,False,True,False,True,84,54,84,54,different_basin,same_basin,different_basin -> same_basin,True,True,False,False,False,False,missing,missing,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,
P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a__84__125,P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a,test,AC_hop,far_AC,AC,False,True,False,True,84,125,84,125,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,usable,usable,True,True,True,True,True,True,True,0.062440429,0.28020115,0.0049386996,0.28461679,0.21776072100000002,0.2796780904,0.21776072100000002,0.2796780904,0.21776072100000002,0.2796780904,0.21776072100000002,0.2796780904,interior_saddle,interior_saddle,539,1468,0.01795795,0.019934047,,
P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a__98__62,P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a,test,ZZ_hop,far_ZZ,ZZ,False,True,False,True,98,62,98,62,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,suspicious,usable,True,True,True,False,True,False,True,0.15351491,0.097948232,0.09668596,2.3111734e-05,-0.05556667800000001,-0.096662848266,0.05556667800000001,0.096662848266,,,,,interior_saddle,interior_saddle,3052,665,0.22649753,0.019897723,final_force_above_ftol,
P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a__98__68,P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a,test,AC_hop,far_AC,AC,False,True,False,True,98,68,98,68,other_basin,different_basin,other_basin -> different_basin,True,False,True,False,False,False,missing,missing,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,
P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a__98__133,P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a,test,AC_hop,far_AC,AC,False,True,False,True,98,133,98,133,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,usable,suspicious,True,True,True,True,False,False,True,0.21076453,0.3912944,0.14093547,0.34366148,0.18052986999999998,0.20272601,0.18052986999999998,0.20272601,,,,,interior_saddle,interior_saddle,582,3090,0.019716774,0.30519958,,final_force_above_ftol
P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a__102__36,P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a,test,AC_hop,far_AC,AC,False,True,False,True,102,36,102,36,different_basin,other_basin,different_basin -> other_basin,True,True,False,False,False,False,missing,missing,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,
P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a__102__66,P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a,test,ZZ_hop,far_ZZ,ZZ,False,True,False,True,102,66,102,66,other_basin,different_basin,other_basin -> different_basin,True,False,True,False,False,False,missing,missing,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,
P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a__102__143,P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a,test,AC_hop,far_AC,AC,False,True,False,True,102,143,102,143,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,usable,usable,True,True,True,True,True,True,True,0.1281719,0.4072706,0.097855527,0.41594233,0.2790987,0.31808680300000003,0.2790987,0.31808680300000003,0.2790987,0.31808680300000003,0.2790987,0.31808680300000003,interior_saddle,interior_saddle,306,171,0.019623115,0.019768364,,
P_P137N5_0358e850-b83f-49ba-84d0-83a60cfc53c0__8__44,P_P137N5_0358e850-b83f-49ba-84d0-83a60cfc53c0,test,AC_hop,far_AC,AC,False,True,False,True,8,44,8,44,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,usable,usable,True,True,True,True,True,True,True,0.13501351,0.38703023,0.095775931,0.40478916,0.25201671999999997,0.309013229,0.25201671999999997,0.309013229,0.25201671999999997,0.309013229,0.25201671999999997,0.309013229,interior_saddle,interior_saddle,1016,171,0.019822101,0.019315873,,
P_P137N5_0358e850-b83f-49ba-84d0-83a60cfc53c0__8__110,P_P137N5_0358e850-b83f-49ba-84d0-83a60cfc53c0,test,ZZ_hop,far_ZZ,ZZ,False,True,False,True,8,110,8,110,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,suspicious,usable,True,True,True,False,True,False,True,0.008945595,0.00077172794,0.2084229,0.10218315,-0.008173867060000001,-0.10623975,0.008173867060000001,0.10623975,,,,,interior_saddle,interior_saddle,3360,1855,0.085546734,0.019507681,final_force_above_ftol,
P_P137N5_0358e850-b83f-49ba-84d0-83a60cfc53c0__8__116,P_P137N5_0358e850-b83f-49ba-84d0-83a60cfc53c0,test,AC_hop,far_AC,AC,False,True,False,True,8,116,8,116,different_basin,same_basin,different_basin -> same_basin,True,True,False,False,False,False,missing,missing,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,
P_P137N5_0358e850-b83f-49ba-84d0-83a60cfc53c0__69__33,P_P137N5_0358e850-b83f-49ba-84d0-83a60cfc53c0,test,AC_hop,far_AC,AC,False,True,False,True,69,33,69,33,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,usable,failed,True,True,True,True,False,False,True,0.15392378,93.8976,0.057829904,93.906329,93.74367622,93.848499096,93.74367622,93.848499096,,,,,interior_saddle,interior_saddle,350,2665,0.017615954,633.62907,,final_force_above_ftol; barrier_extremely_large; segfault
P_P137N5_0358e850-b83f-49ba-84d0-83a60cfc53c0__69__99,P_P137N5_0358e850-b83f-49ba-84d0-83a60cfc53c0,test,AC_hop,far_AC,AC,False,True,False,True,69,99,69,99,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,suspicious,failed,True,True,True,False,False,False,True,0.12752719,50.046922,0.12288921,49.986381,49.91939481,49.863491790000005,49.91939481,49.863491790000005,,,,,interior_saddle,interior_saddle,3048,965,0.13065349,183.39831,final_force_above_ftol,final_force_above_ftol; barrier_extremely_large; segfault
P_P137N5_0358e850-b83f-49ba-84d0-83a60cfc53c0__69__105,P_P137N5_0358e850-b83f-49ba-84d0-83a60cfc53c0,test,ZZ_hop,far_ZZ,ZZ,False,True,False,True,69,105,69,105,different_basin,other_basin,different_basin -> other_basin,True,True,False,False,False,False,missing,missing,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,
P_P137N6_539a3b77-1177-49f8-920e-888a9e3efee1__101__65,P_P137N6_539a3b77-1177-49f8-920e-888a9e3efee1,test,ZZ_hop,far_ZZ,ZZ,False,True,False,True,101,65,101,65,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,suspicious,suspicious,True,True,True,False,False,False,True,0.27338664,0.38076275,0.14598951,0.26439597,0.10737610999999997,0.11840645999999999,0.10737610999999997,0.11840645999999999,,,,,interior_saddle,interior_saddle,3079,4643,0.32189783,0.097392911,final_force_above_ftol,final_force_above_ftol
P_P137N6_539a3b77-1177-49f8-920e-888a9e3efee1__101__71,P_P137N6_539a3b77-1177-49f8-920e-888a9e3efee1,test,AC_hop,far_AC,AC,False,True,False,True,101,71,101,71,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,usable,usable,True,True,True,True,True,True,True,0.07867087,0.070894619,0.080006775,0.21822359,-0.007776250999999998,0.138216815,0.007776250999999998,0.138216815,-0.007776250999999998,0.138216815,0.007776250999999998,0.138216815,interior_saddle,interior_saddle,36,830,0.019145119,0.019863662,,
P_P137N6_539a3b77-1177-49f8-920e-888a9e3efee1__101__136,P_P137N6_539a3b77-1177-49f8-920e-888a9e3efee1,test,AC_hop,far_AC,AC,False,True,False,True,101,136,101,136,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,usable,failed,True,True,True,True,False,False,True,0.18867063,107.07913,0.11060231,106.97721,106.89045937,106.86660769,106.89045937,106.86660769,,,,,interior_saddle,interior_saddle,440,715,0.0197409,422.69137,,final_force_above_ftol; barrier_extremely_large; segfault
P_P141N1_801ae4a4-5b4a-4480-bf01-dbe9c0f9df3b__68__32,P_P141N1_801ae4a4-5b4a-4480-bf01-dbe9c0f9df3b,test,AC_hop,far_AC,AC,False,True,False,True,68,32,68,32,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,usable,usable,True,True,True,True,True,True,True,0.23994047,0.35534838,0.25092442,0.35120133,0.11540791000000003,0.10027691,0.11540791000000003,0.10027691,0.11540791000000003,0.10027691,0.11540791000000003,0.10027691,interior_saddle,interior_saddle,1071,60,0.019501871,0.017702922,,
P_P141N1_801ae4a4-5b4a-4480-bf01-dbe9c0f9df3b__68__98,P_P141N1_801ae4a4-5b4a-4480-bf01-dbe9c0f9df3b,test,AC_hop,far_AC,AC,False,True,False,True,68,98,68,98,different_basin,other_basin,different_basin -> other_basin,True,True,False,False,False,False,missing,missing,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,
P_P141N1_801ae4a4-5b4a-4480-bf01-dbe9c0f9df3b__68__104,P_P141N1_801ae4a4-5b4a-4480-bf01-dbe9c0f9df3b,test,ZZ_hop,far_ZZ,ZZ,False,True,False,True,68,104,68,104,same_basin,different_basin,same_basin -> different_basin,True,False,True,False,False,False,missing,missing,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,
P_P141N1_801ae4a4-5b4a-4480-bf01-dbe9c0f9df3b__78__42,P_P141N1_801ae4a4-5b4a-4480-bf01-dbe9c0f9df3b,test,ZZ_hop,far_ZZ,ZZ,False,True,False,True,78,42,78,42,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,failed,failed,True,True,True,False,False,False,True,0.72779662,36.733776,0.67694753,36.708655,36.00597938,36.03170747,36.00597938,36.03170747,,,,,interior_saddle,interior_saddle,6,1076,1.9062942,1436.1001,final_force_above_ftol; mpi_abort,final_force_above_ftol; barrier_extremely_large; segfault
P_P141N1_801ae4a4-5b4a-4480-bf01-dbe9c0f9df3b__78__48,P_P141N1_801ae4a4-5b4a-4480-bf01-dbe9c0f9df3b,test,AC_hop,far_AC,AC,False,True,False,True,78,48,78,48,same_basin,other_basin,same_basin -> other_basin,True,False,False,False,False,False,missing,missing,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,
P_P141N1_801ae4a4-5b4a-4480-bf01-dbe9c0f9df3b__78__119,P_P141N1_801ae4a4-5b4a-4480-bf01-dbe9c0f9df3b,test,AC_hop,far_AC,AC,False,True,False,True,78,119,78,119,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,usable,suspicious,True,True,True,True,False,False,True,0.25378385,0.41532652,0.20469951,0.38876942,0.16154267,0.18406990999999998,0.16154267,0.18406990999999998,,,,,interior_saddle,interior_saddle,433,3874,0.019608504,0.3043825,,final_force_above_ftol
P_P141N1_aad91e07-a830-46a9-b029-f4631bbc21aa__0__36,P_P141N1_aad91e07-a830-46a9-b029-f4631bbc21aa,test,AC_hop,far_AC,AC,False,True,False,True,0,36,0,36,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,usable,suspicious,True,True,True,True,False,False,True,0.20145801,-0.019835204,0.22744362,-0.005032893,-0.221293214,-0.23247651300000002,0.221293214,0.23247651300000002,,,,,interior_saddle,initial_endpoint_highest,582,4571,0.019877614,0.034636971,,final_force_above_ftol
P_P141N1_aad91e07-a830-46a9-b029-f4631bbc21aa__0__108,P_P141N1_aad91e07-a830-46a9-b029-f4631bbc21aa,test,AC_hop,far_AC,AC,False,True,False,True,0,108,0,108,different_basin,same_basin,different_basin -> same_basin,True,True,False,False,False,False,missing,missing,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,
P_P141N1_aad91e07-a830-46a9-b029-f4631bbc21aa__0__138,P_P141N1_aad91e07-a830-46a9-b029-f4631bbc21aa,test,ZZ_hop,far_ZZ,ZZ,False,True,False,True,0,138,0,138,same_basin,different_basin,same_basin -> different_basin,True,False,True,False,False,False,missing,missing,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,
P_P141N1_aad91e07-a830-46a9-b029-f4631bbc21aa__112__4,P_P141N1_aad91e07-a830-46a9-b029-f4631bbc21aa,test,AC_hop,far_AC,AC,False,True,False,True,112,4,112,4,same_basin,same_basin,same_basin -> same_basin,False,False,False,False,False,False,missing,missing,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,
P_P141N1_aad91e07-a830-46a9-b029-f4631bbc21aa__112__10,P_P141N1_aad91e07-a830-46a9-b029-f4631bbc21aa,test,ZZ_hop,far_ZZ,ZZ,False,True,False,True,112,10,112,10,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,suspicious,failed,True,True,True,False,False,False,True,0.27995443,46.129536,0.19411169,46.025732,45.849581570000005,45.83162031,45.849581570000005,45.83162031,,,,,interior_saddle,interior_saddle,3806,1077,0.27978953,132.51556,final_force_above_ftol,final_force_above_ftol; barrier_extremely_large; segfault
P_P141N1_aad91e07-a830-46a9-b029-f4631bbc21aa__112__77,P_P141N1_aad91e07-a830-46a9-b029-f4631bbc21aa,test,AC_hop,far_AC,AC,False,True,False,True,112,77,112,77,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,suspicious,usable,True,True,True,False,True,False,True,27.4673,0.41846297,27.434336,0.47353465,-27.04883703,-26.960801349999997,27.04883703,26.960801349999997,,,,,interior_saddle,interior_saddle,3217,479,10.293009,0.019501642,final_force_above_ftol; barrier_extremely_large,
P_P141N1_e061f29c-4ea8-4686-b353-b7a55664072b__26__62,P_P141N1_e061f29c-4ea8-4686-b353-b7a55664072b,test,AC_hop,far_AC,AC,False,True,False,True,26,62,26,62,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,failed,suspicious,True,True,True,False,False,False,True,269.69042,23.269609,269.54878,22.256905,-246.42081100000001,-247.29187500000003,246.42081100000001,247.29187500000003,,,,,interior_saddle,interior_saddle,1956,3467,1089.0014,0.045687564,final_force_above_ftol; barrier_extremely_large; segfault,final_force_above_ftol; barrier_extremely_large
P_P141N1_e061f29c-4ea8-4686-b353-b7a55664072b__26__128,P_P141N1_e061f29c-4ea8-4686-b353-b7a55664072b,test,ZZ_hop,far_ZZ,ZZ,False,True,False,True,26,128,26,128,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,failed,failed,True,True,True,False,False,False,True,294.86835,214.21898,294.91737,213.44546,-80.64937000000003,-81.47191000000001,80.64937000000003,81.47191000000001,,,,,interior_saddle,interior_saddle,678,1133,989.46561,306.63188,final_force_above_ftol; barrier_extremely_large; segfault,final_force_above_ftol; barrier_extremely_large; segfault
P_P141N1_e061f29c-4ea8-4686-b353-b7a55664072b__26__134,P_P141N1_e061f29c-4ea8-4686-b353-b7a55664072b,test,AC_hop,far_AC,AC,False,True,False,True,26,134,26,134,same_basin,same_basin,same_basin -> same_basin,False,False,False,False,False,False,missing,missing,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,
P_P141N1_e061f29c-4ea8-4686-b353-b7a55664072b__57__21,P_P141N1_e061f29c-4ea8-4686-b353-b7a55664072b,test,AC_hop,far_AC,AC,False,True,False,True,57,21,57,21,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,failed,failed,True,True,True,False,False,False,True,63.312672,23442376.0,63.261051,23442376.0,23442312.687328,23442312.738949,23442312.687328,23442312.738949,,,,,interior_saddle,interior_saddle,465,1,371.5947,247985220000.0,final_force_above_ftol; barrier_extremely_large; segfault,final_force_above_ftol; barrier_extremely_large; segfault
P_P141N1_e061f29c-4ea8-4686-b353-b7a55664072b__57__87,P_P141N1_e061f29c-4ea8-4686-b353-b7a55664072b,test,AC_hop,far_AC,AC,False,True,False,True,57,87,57,87,different_basin,other_basin,different_basin -> other_basin,True,True,False,False,False,False,missing,missing,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,
P_P141N1_e061f29c-4ea8-4686-b353-b7a55664072b__57__93,P_P141N1_e061f29c-4ea8-4686-b353-b7a55664072b,test,ZZ_hop,far_ZZ,ZZ,False,True,False,True,57,93,57,93,different_basin,ambiguous,different_basin -> ambiguous,True,True,False,False,False,False,missing,missing,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,
P_P141N2_1129b1b9-35c9-487c-8451-3ba62e8a4a28__33__69,P_P141N2_1129b1b9-35c9-487c-8451-3ba62e8a4a28,test,AC_hop,far_AC,AC,False,True,False,True,33,69,33,69,different_basin,different_basin,different_basin -> different_basin,False,True,True,True,True,True,usable,usable,True,True,True,True,True,True,True,0.22880915,0.38645174,0.21657252,0.38880646,0.15764259,0.17223394000000003,0.15764259,0.17223394000000003,0.15764259,0.17223394000000003,0.15764259,0.17223394000000003,interior_saddle,interior_saddle,796,165,0.019774041,0.018637354,,
